EmployeeID,recorddate_key,birthdate_key,orighiredate_key,terminationdate_key,age,length_of_service,city_name,department_name,job_title,store_name,gender_short,gender_full,termreason_desc,termtype_desc,STATUS_YEAR,STATUS,BUSINESS_UNIT
6214,12/31/2013 0:00,9/5/1978,4/29/2005,1/1/1900,35,8,Vancouver,Bakery,Baker,43,F,Female,Not Applicable,Not Applicable,2013,ACTIVE,STORES
6214,12/31/2014 0:00,9/5/1978,4/29/2005,1/1/1900,36,9,Vancouver,Bakery,Baker,43,F,Female,Not Applicable,Not Applicable,2014,ACTIVE,STORES
6214,12/31/2015 0:00,9/5/1978,4/29/2005,1/1/1900,37,10,Vancouver,Bakery,Baker,43,F,Female,Not Applicable,Not Applicable,2015,ACTIVE,STORES
6215,12/31/2006 0:00,9/11/1978,5/3/2005,1/1/1900,28,1,Kelowna,Dairy,Dairy Person,16,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
6215,12/31/2007 0:00,9/11/1978,5/3/2005,1/1/1900,29,2,Kelowna,Dairy,Dairy Person,16,F,Female,Not Applicable,Not Applicable,2007,ACTIVE,STORES
6215,12/31/2008 0:00,9/11/1978,5/3/2005,1/1/1900,30,3,Kelowna,Dairy,Dairy Person,16,F,Female,Not Applicable,Not Applicable,2008,ACTIVE,STORES
6215,12/31/2009 0:00,9/11/1978,5/3/2005,1/1/1900,31,4,Kelowna,Dairy,Dairy Person,16,F,Female,Not Applicable,Not Applicable,2009,ACTIVE,STORES
6215,12/31/2010 0:00,9/11/1978,5/3/2005,1/1/1900,32,5,Kelowna,Dairy,Dairy Person,16,F,Female,Not Applicable,Not Applicable,2010,ACTIVE,STORES
6215,12/31/2011 0:00,9/11/1978,5/3/2005,1/1/1900,33,6,Kelowna,Dairy,Dairy Person,16,F,Female,Not Applicable,Not Applicable,2011,ACTIVE,STORES
6215,12/31/2012 0:00,9/11/1978,5/3/2005,1/1/1900,34,7,Kelowna,Dairy,Dairy Person,16,F,Female,Not Applicable,Not Applicable,2012,ACTIVE,STORES
6215,12/31/2013 0:00,9/11/1978,5/3/2005,1/1/1900,35,8,Kelowna,Dairy,Dairy Person,16,F,Female,Not Applicable,Not Applicable,2013,ACTIVE,STORES
6215,12/31/2014 0:00,9/11/1978,5/3/2005,1/1/1900,36,9,Kelowna,Dairy,Dairy Person,16,F,Female,Not Applicable,Not Applicable,2014,ACTIVE,STORES
6215,12/31/2015 0:00,9/11/1978,5/3/2005,1/1/1900,37,10,Kelowna,Dairy,Dairy Person,16,F,Female,Not Applicable,Not Applicable,2015,ACTIVE,STORES
6216,12/31/2006 0:00,9/13/1978,5/4/2005,1/1/1900,28,1,Williams Lake,Dairy,Dairy Person,40,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
6216,12/31/2007 0:00,9/13/1978,5/4/2005,1/1/1900,29,2,Williams Lake,Dairy,Dairy Person,40,M,Male,Not Applicable,Not Applicable,2007,ACTIVE,STORES
6216,12/31/2008 0:00,9/13/1978,5/4/2005,1/1/1900,30,3,Williams Lake,Dairy,Dairy Person,40,M,Male,Not Applicable,Not Applicable,2008,ACTIVE,STORES
6216,12/31/2009 0:00,9/13/1978,5/4/2005,1/1/1900,31,4,Williams Lake,Dairy,Dairy Person,40,M,Male,Not Applicable,Not Applicable,2009,ACTIVE,STORES
6216,12/31/2010 0:00,9/13/1978,5/4/2005,1/1/1900,32,5,Williams Lake,Dairy,Dairy Person,40,M,Male,Not Applicable,Not Applicable,2010,ACTIVE,STORES
6216,12/31/2011 0:00,9/13/1978,5/4/2005,1/1/1900,33,6,Williams Lake,Dairy,Dairy Person,40,M,Male,Not Applicable,Not Applicable,2011,ACTIVE,STORES
6216,12/31/2012 0:00,9/13/1978,5/4/2005,1/1/1900,34,7,Williams Lake,Dairy,Dairy Person,40,M,Male,Not Applicable,Not Applicable,2012,ACTIVE,STORES
6216,12/31/2013 0:00,9/13/1978,5/4/2005,1/1/1900,35,8,Williams Lake,Dairy,Dairy Person,40,M,Male,Not Applicable,Not Applicable,2013,ACTIVE,STORES
6216,12/31/2014 0:00,9/13/1978,5/4/2005,1/1/1900,36,9,Williams Lake,Dairy,Dairy Person,40,M,Male,Not Applicable,Not Applicable,2014,ACTIVE,STORES
6216,12/31/2015 0:00,9/13/1978,5/4/2005,1/1/1900,37,10,Williams Lake,Dairy,Dairy Person,40,M,Male,Not Applicable,Not Applicable,2015,ACTIVE,STORES
6217,12/31/2006 0:00,9/14/1978,5/4/2005,1/1/1900,28,1,Nanaimo,Processed Foods,Shelf Stocker,18,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
6217,12/31/2007 0:00,9/14/1978,5/4/2005,1/1/1900,29,2,Nanaimo,Processed Foods,Shelf Stocker,18,M,Male,Not Applicable,Not Applicable,2007,ACTIVE,STORES
6217,12/31/2008 0:00,9/14/1978,5/4/2005,1/1/1900,30,3,Nanaimo,Processed Foods,Shelf Stocker,18,M,Male,Not Applicable,Not Applicable,2008,ACTIVE,STORES
6217,12/31/2009 0:00,9/14/1978,5/4/2005,1/1/1900,31,4,Nanaimo,Processed Foods,Shelf Stocker,18,M,Male,Not Applicable,Not Applicable,2009,ACTIVE,STORES
6217,12/31/2010 0:00,9/14/1978,5/4/2005,1/1/1900,32,5,Nanaimo,Processed Foods,Shelf Stocker,18,M,Male,Not Applicable,Not Applicable,2010,ACTIVE,STORES
6217,12/31/2011 0:00,9/14/1978,5/4/2005,1/1/1900,33,6,Nanaimo,Processed Foods,Shelf Stocker,18,M,Male,Not Applicable,Not Applicable,2011,ACTIVE,STORES
6217,12/31/2012 0:00,9/14/1978,5/4/2005,1/1/1900,34,7,Nanaimo,Processed Foods,Shelf Stocker,18,M,Male,Not Applicable,Not Applicable,2012,ACTIVE,STORES
6217,12/31/2013 0:00,9/14/1978,5/4/2005,1/1/1900,35,8,Nanaimo,Processed Foods,Shelf Stocker,18,M,Male,Not Applicable,Not Applicable,2013,ACTIVE,STORES
6217,12/31/2014 0:00,9/14/1978,5/4/2005,1/1/1900,36,9,Nanaimo,Processed Foods,Shelf Stocker,18,M,Male,Not Applicable,Not Applicable,2014,ACTIVE,STORES
6217,12/31/2015 0:00,9/14/1978,5/4/2005,1/1/1900,37,10,Nanaimo,Processed Foods,Shelf Stocker,18,M,Male,Not Applicable,Not Applicable,2015,ACTIVE,STORES
6218,12/31/2006 0:00,9/15/1978,5/5/2005,1/1/1900,28,1,Cranbrook,Bakery,Baker,8,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
6218,12/31/2007 0:00,9/15/1978,5/5/2005,1/1/1900,29,2,Cranbrook,Bakery,Baker,8,M,Male,Not Applicable,Not Applicable,2007,ACTIVE,STORES
6218,12/31/2008 0:00,9/15/1978,5/5/2005,1/1/1900,30,3,Cranbrook,Bakery,Baker,8,M,Male,Not Applicable,Not Applicable,2008,ACTIVE,STORES
6218,12/31/2009 0:00,9/15/1978,5/5/2005,1/1/1900,31,4,Cranbrook,Bakery,Baker,8,M,Male,Not Applicable,Not Applicable,2009,ACTIVE,STORES
6218,12/31/2010 0:00,9/15/1978,5/5/2005,1/1/1900,32,5,Cranbrook,Bakery,Baker,8,M,Male,Not Applicable,Not Applicable,2010,ACTIVE,STORES
6218,12/31/2011 0:00,9/15/1978,5/5/2005,1/1/1900,33,6,Cranbrook,Bakery,Baker,8,M,Male,Not Applicable,Not Applicable,2011,ACTIVE,STORES
6218,12/31/2012 0:00,9/15/1978,5/5/2005,1/1/1900,34,7,Cranbrook,Bakery,Baker,8,M,Male,Not Applicable,Not Applicable,2012,ACTIVE,STORES
6218,12/31/2013 0:00,9/15/1978,5/5/2005,1/1/1900,35,8,Cranbrook,Bakery,Baker,8,M,Male,Not Applicable,Not Applicable,2013,ACTIVE,STORES
6218,12/31/2014 0:00,9/15/1978,5/5/2005,1/1/1900,36,9,Cranbrook,Bakery,Baker,8,M,Male,Not Applicable,Not Applicable,2014,ACTIVE,STORES
6218,12/31/2015 0:00,9/15/1978,5/5/2005,1/1/1900,37,10,Cranbrook,Bakery,Baker,8,M,Male,Not Applicable,Not Applicable,2015,ACTIVE,STORES
6219,12/31/2006 0:00,9/17/1978,5/6/2005,1/1/1900,28,1,New Westminster,Dairy,Dairy Person,21,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
6219,12/31/2007 0:00,9/17/1978,5/6/2005,1/1/1900,29,2,New Westminster,Dairy,Dairy Person,21,F,Female,Not Applicable,Not Applicable,2007,ACTIVE,STORES
6219,12/31/2008 0:00,9/17/1978,5/6/2005,1/1/1900,30,3,New Westminster,Dairy,Dairy Person,21,F,Female,Not Applicable,Not Applicable,2008,ACTIVE,STORES
6219,12/31/2009 0:00,9/17/1978,5/6/2005,1/1/1900,31,4,New Westminster,Dairy,Dairy Person,21,F,Female,Not Applicable,Not Applicable,2009,ACTIVE,STORES
6219,12/31/2010 0:00,9/17/1978,5/6/2005,1/1/1900,32,5,New Westminster,Dairy,Dairy Person,21,F,Female,Not Applicable,Not Applicable,2010,ACTIVE,STORES
6219,12/31/2011 0:00,9/17/1978,5/6/2005,1/1/1900,33,6,New Westminster,Dairy,Dairy Person,21,F,Female,Not Applicable,Not Applicable,2011,ACTIVE,STORES
6219,12/31/2012 0:00,9/17/1978,5/6/2005,1/1/1900,34,7,New Westminster,Dairy,Dairy Person,21,F,Female,Not Applicable,Not Applicable,2012,ACTIVE,STORES
6219,12/31/2013 0:00,9/17/1978,5/6/2005,1/1/1900,35,8,New Westminster,Dairy,Dairy Person,21,F,Female,Not Applicable,Not Applicable,2013,ACTIVE,STORES
6219,12/31/2014 0:00,9/17/1978,5/6/2005,1/1/1900,36,9,New Westminster,Dairy,Dairy Person,21,F,Female,Not Applicable,Not Applicable,2014,ACTIVE,STORES
6219,12/31/2015 0:00,9/17/1978,5/6/2005,1/1/1900,37,10,New Westminster,Dairy,Dairy Person,21,F,Female,Not Applicable,Not Applicable,2015,ACTIVE,STORES
6220,12/31/2006 0:00,9/19/1978,5/7/2005,1/1/1900,28,1,Nanaimo,Processed Foods,Shelf Stocker,18,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
6220,12/31/2007 0:00,9/19/1978,5/7/2005,1/1/1900,29,2,Nanaimo,Processed Foods,Shelf Stocker,18,F,Female,Not Applicable,Not Applicable,2007,ACTIVE,STORES
6220,12/31/2008 0:00,9/19/1978,5/7/2005,1/1/1900,30,3,Nanaimo,Processed Foods,Shelf Stocker,18,F,Female,Not Applicable,Not Applicable,2008,ACTIVE,STORES
6220,12/31/2009 0:00,9/19/1978,5/7/2005,1/1/1900,31,4,Nanaimo,Processed Foods,Shelf Stocker,18,F,Female,Not Applicable,Not Applicable,2009,ACTIVE,STORES
6220,12/31/2010 0:00,9/19/1978,5/7/2005,1/1/1900,32,5,Nanaimo,Processed Foods,Shelf Stocker,18,F,Female,Not Applicable,Not Applicable,2010,ACTIVE,STORES
6220,12/31/2011 0:00,9/19/1978,5/7/2005,1/1/1900,33,6,Nanaimo,Processed Foods,Shelf Stocker,18,F,Female,Not Applicable,Not Applicable,2011,ACTIVE,STORES
6220,12/31/2012 0:00,9/19/1978,5/7/2005,1/1/1900,34,7,Nanaimo,Processed Foods,Shelf Stocker,18,F,Female,Not Applicable,Not Applicable,2012,ACTIVE,STORES
6220,12/31/2013 0:00,9/19/1978,5/7/2005,1/1/1900,35,8,Nanaimo,Processed Foods,Shelf Stocker,18,F,Female,Not Applicable,Not Applicable,2013,ACTIVE,STORES
6220,12/31/2014 0:00,9/19/1978,5/7/2005,1/1/1900,36,9,Nanaimo,Processed Foods,Shelf Stocker,18,F,Female,Not Applicable,Not Applicable,2014,ACTIVE,STORES
6220,12/31/2015 0:00,9/19/1978,5/7/2005,1/1/1900,37,10,Nanaimo,Processed Foods,Shelf Stocker,18,F,Female,Not Applicable,Not Applicable,2015,ACTIVE,STORES
6221,12/31/2006 0:00,9/21/1978,5/8/2005,1/1/1900,28,1,Surrey,Dairy,Dairy Person,31,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
6221,12/31/2007 0:00,9/21/1978,5/8/2005,1/1/1900,29,2,Surrey,Dairy,Dairy Person,31,F,Female,Not Applicable,Not Applicable,2007,ACTIVE,STORES
6221,12/31/2008 0:00,9/21/1978,5/8/2005,1/1/1900,30,3,Surrey,Dairy,Dairy Person,31,F,Female,Not Applicable,Not Applicable,2008,ACTIVE,STORES
6221,12/31/2009 0:00,9/21/1978,5/8/2005,1/1/1900,31,4,Surrey,Dairy,Dairy Person,31,F,Female,Not Applicable,Not Applicable,2009,ACTIVE,STORES
6221,12/31/2010 0:00,9/21/1978,5/8/2005,1/1/1900,32,5,Surrey,Dairy,Dairy Person,31,F,Female,Not Applicable,Not Applicable,2010,ACTIVE,STORES
6221,12/31/2011 0:00,9/21/1978,5/8/2005,1/1/1900,33,6,Surrey,Dairy,Dairy Person,31,F,Female,Not Applicable,Not Applicable,2011,ACTIVE,STORES
6221,12/31/2012 0:00,9/21/1978,5/8/2005,1/1/1900,34,7,Surrey,Dairy,Dairy Person,31,F,Female,Not Applicable,Not Applicable,2012,ACTIVE,STORES
6221,12/31/2013 0:00,9/21/1978,5/8/2005,1/1/1900,35,8,Surrey,Dairy,Dairy Person,31,F,Female,Not Applicable,Not Applicable,2013,ACTIVE,STORES
6221,12/31/2014 0:00,9/21/1978,5/8/2005,1/1/1900,36,9,Surrey,Dairy,Dairy Person,31,F,Female,Not Applicable,Not Applicable,2014,ACTIVE,STORES
6221,12/31/2015 0:00,9/21/1978,5/8/2005,1/1/1900,37,10,Surrey,Dairy,Dairy Person,31,F,Female,Not Applicable,Not Applicable,2015,ACTIVE,STORES
6222,12/31/2006 0:00,9/22/1978,5/8/2005,1/1/1900,28,1,Nanaimo,Processed Foods,Shelf Stocker,18,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
6222,12/31/2007 0:00,9/22/1978,5/8/2005,1/1/1900,29,2,Nanaimo,Processed Foods,Shelf Stocker,18,M,Male,Not Applicable,Not Applicable,2007,ACTIVE,STORES
6222,12/31/2008 0:00,9/22/1978,5/8/2005,1/1/1900,30,3,Nanaimo,Processed Foods,Shelf Stocker,18,M,Male,Not Applicable,Not Applicable,2008,ACTIVE,STORES
6222,12/31/2009 0:00,9/22/1978,5/8/2005,1/1/1900,31,4,Nanaimo,Processed Foods,Shelf Stocker,18,M,Male,Not Applicable,Not Applicable,2009,ACTIVE,STORES
6222,12/31/2010 0:00,9/22/1978,5/8/2005,1/1/1900,32,5,Nanaimo,Processed Foods,Shelf Stocker,18,M,Male,Not Applicable,Not Applicable,2010,ACTIVE,STORES
6222,12/31/2011 0:00,9/22/1978,5/8/2005,1/1/1900,33,6,Nanaimo,Processed Foods,Shelf Stocker,18,M,Male,Not Applicable,Not Applicable,2011,ACTIVE,STORES
6222,12/31/2012 0:00,9/22/1978,5/8/2005,1/1/1900,34,7,Nanaimo,Processed Foods,Shelf Stocker,18,M,Male,Not Applicable,Not Applicable,2012,ACTIVE,STORES
6222,12/31/2013 0:00,9/22/1978,5/8/2005,1/1/1900,35,8,Nanaimo,Processed Foods,Shelf Stocker,18,M,Male,Not Applicable,Not Applicable,2013,ACTIVE,STORES
6222,12/31/2014 0:00,9/22/1978,5/8/2005,1/1/1900,36,9,Nanaimo,Processed Foods,Shelf Stocker,18,M,Male,Not Applicable,Not Applicable,2014,ACTIVE,STORES
6222,12/31/2015 0:00,9/22/1978,5/8/2005,1/1/1900,37,10,Nanaimo,Processed Foods,Shelf Stocker,18,M,Male,Not Applicable,Not Applicable,2015,ACTIVE,STORES
6223,12/31/2006 0:00,10/2/1978,5/14/2005,1/1/1900,28,1,Surrey,Dairy,Dairy Person,31,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
6223,12/31/2007 0:00,10/2/1978,5/14/2005,1/1/1900,29,2,Surrey,Dairy,Dairy Person,31,M,Male,Not Applicable,Not Applicable,2007,ACTIVE,STORES
6223,12/31/2008 0:00,10/2/1978,5/14/2005,1/1/1900,30,3,Surrey,Dairy,Dairy Person,31,M,Male,Not Applicable,Not Applicable,2008,ACTIVE,STORES
6223,12/31/2009 0:00,10/2/1978,5/14/2005,1/1/1900,31,4,Surrey,Dairy,Dairy Person,31,M,Male,Not Applicable,Not Applicable,2009,ACTIVE,STORES
6223,12/31/2010 0:00,10/2/1978,5/14/2005,1/1/1900,32,5,Surrey,Dairy,Dairy Person,31,M,Male,Not Applicable,Not Applicable,2010,ACTIVE,STORES
6223,12/31/2011 0:00,10/2/1978,5/14/2005,1/1/1900,33,6,Surrey,Dairy,Dairy Person,31,M,Male,Not Applicable,Not Applicable,2011,ACTIVE,STORES
6223,12/31/2012 0:00,10/2/1978,5/14/2005,1/1/1900,34,7,Surrey,Dairy,Dairy Person,31,M,Male,Not Applicable,Not Applicable,2012,ACTIVE,STORES
6223,12/31/2013 0:00,10/2/1978,5/14/2005,1/1/1900,35,8,Surrey,Dairy,Dairy Person,31,M,Male,Not Applicable,Not Applicable,2013,ACTIVE,STORES
6223,12/31/2014 0:00,10/2/1978,5/14/2005,1/1/1900,36,9,Surrey,Dairy,Dairy Person,31,M,Male,Not Applicable,Not Applicable,2014,ACTIVE,STORES
6223,12/31/2015 0:00,10/2/1978,5/14/2005,1/1/1900,37,10,Surrey,Dairy,Dairy Person,31,M,Male,Not Applicable,Not Applicable,2015,ACTIVE,STORES
6224,12/31/2006 0:00,10/3/1978,5/14/2005,1/1/1900,28,1,Vancouver,Bakery,Baker,43,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
6224,12/31/2007 0:00,10/3/1978,5/14/2005,1/1/1900,29,2,Vancouver,Bakery,Baker,43,M,Male,Not Applicable,Not Applicable,2007,ACTIVE,STORES
6224,12/31/2008 0:00,10/3/1978,5/14/2005,1/1/1900,30,3,Vancouver,Bakery,Baker,43,M,Male,Not Applicable,Not Applicable,2008,ACTIVE,STORES
6224,12/31/2009 0:00,10/3/1978,5/14/2005,1/1/1900,31,4,Vancouver,Bakery,Baker,43,M,Male,Not Applicable,Not Applicable,2009,ACTIVE,STORES
6224,12/31/2010 0:00,10/3/1978,5/14/2005,1/1/1900,32,5,Vancouver,Bakery,Baker,43,M,Male,Not Applicable,Not Applicable,2010,ACTIVE,STORES
6224,12/31/2011 0:00,10/3/1978,5/14/2005,1/1/1900,33,6,Vancouver,Bakery,Baker,43,M,Male,Not Applicable,Not Applicable,2011,ACTIVE,STORES
6224,12/31/2012 0:00,10/3/1978,5/14/2005,1/1/1900,34,7,Vancouver,Bakery,Baker,43,M,Male,Not Applicable,Not Applicable,2012,ACTIVE,STORES
6224,12/31/2013 0:00,10/3/1978,5/14/2005,1/1/1900,35,8,Vancouver,Bakery,Baker,43,M,Male,Not Applicable,Not Applicable,2013,ACTIVE,STORES
6224,12/31/2014 0:00,10/3/1978,5/14/2005,1/1/1900,36,9,Vancouver,Bakery,Baker,43,M,Male,Not Applicable,Not Applicable,2014,ACTIVE,STORES
6224,12/31/2015 0:00,10/3/1978,5/14/2005,1/1/1900,37,10,Vancouver,Bakery,Baker,43,M,Male,Not Applicable,Not Applicable,2015,ACTIVE,STORES
6225,12/31/2006 0:00,10/6/1978,5/16/2005,1/1/1900,28,1,Vernon,Processed Foods,Shelf Stocker,36,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
6225,12/31/2007 0:00,10/6/1978,5/16/2005,1/1/1900,29,2,Vernon,Processed Foods,Shelf Stocker,36,M,Male,Not Applicable,Not Applicable,2007,ACTIVE,STORES
6225,12/31/2008 0:00,10/6/1978,5/16/2005,1/1/1900,30,3,Vernon,Processed Foods,Shelf Stocker,36,M,Male,Not Applicable,Not Applicable,2008,ACTIVE,STORES
6225,12/31/2009 0:00,10/6/1978,5/16/2005,1/1/1900,31,4,Vernon,Processed Foods,Shelf Stocker,36,M,Male,Not Applicable,Not Applicable,2009,ACTIVE,STORES
6225,12/31/2010 0:00,10/6/1978,5/16/2005,1/1/1900,32,5,Vernon,Processed Foods,Shelf Stocker,36,M,Male,Not Applicable,Not Applicable,2010,ACTIVE,STORES
6225,12/31/2011 0:00,10/6/1978,5/16/2005,1/1/1900,33,6,Vernon,Processed Foods,Shelf Stocker,36,M,Male,Not Applicable,Not Applicable,2011,ACTIVE,STORES
6225,12/31/2012 0:00,10/6/1978,5/16/2005,1/1/1900,34,7,Vernon,Processed Foods,Shelf Stocker,36,M,Male,Not Applicable,Not Applicable,2012,ACTIVE,STORES
6225,12/31/2013 0:00,10/6/1978,5/16/2005,1/1/1900,35,8,Vernon,Processed Foods,Shelf Stocker,36,M,Male,Not Applicable,Not Applicable,2013,ACTIVE,STORES
6225,12/31/2014 0:00,10/6/1978,5/16/2005,1/1/1900,36,9,Vernon,Processed Foods,Shelf Stocker,36,M,Male,Not Applicable,Not Applicable,2014,ACTIVE,STORES
6225,12/31/2015 0:00,10/6/1978,5/16/2005,1/1/1900,37,10,Vernon,Processed Foods,Shelf Stocker,36,M,Male,Not Applicable,Not Applicable,2015,ACTIVE,STORES
6226,12/31/2006 0:00,10/7/1978,5/16/2005,1/1/1900,28,1,Kelowna,Dairy,Dairy Person,16,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
6226,12/31/2007 0:00,10/7/1978,5/16/2005,1/1/1900,29,2,Kelowna,Dairy,Dairy Person,16,F,Female,Not Applicable,Not Applicable,2007,ACTIVE,STORES
6226,12/31/2008 0:00,10/7/1978,5/16/2005,1/1/1900,30,3,Kelowna,Dairy,Dairy Person,16,F,Female,Not Applicable,Not Applicable,2008,ACTIVE,STORES
6226,12/31/2009 0:00,10/7/1978,5/16/2005,1/1/1900,31,4,Kelowna,Dairy,Dairy Person,16,F,Female,Not Applicable,Not Applicable,2009,ACTIVE,STORES
6226,12/31/2010 0:00,10/7/1978,5/16/2005,1/1/1900,32,5,Kelowna,Dairy,Dairy Person,16,F,Female,Not Applicable,Not Applicable,2010,ACTIVE,STORES
6226,12/31/2011 0:00,10/7/1978,5/16/2005,1/1/1900,33,6,Kelowna,Dairy,Dairy Person,16,F,Female,Not Applicable,Not Applicable,2011,ACTIVE,STORES
6226,12/31/2012 0:00,10/7/1978,5/16/2005,1/1/1900,34,7,Kelowna,Dairy,Dairy Person,16,F,Female,Not Applicable,Not Applicable,2012,ACTIVE,STORES
6226,12/31/2013 0:00,10/7/1978,5/16/2005,1/1/1900,35,8,Kelowna,Dairy,Dairy Person,16,F,Female,Not Applicable,Not Applicable,2013,ACTIVE,STORES
6226,12/31/2014 0:00,10/7/1978,5/16/2005,1/1/1900,36,9,Kelowna,Dairy,Dairy Person,16,F,Female,Not Applicable,Not Applicable,2014,ACTIVE,STORES
6226,12/31/2015 0:00,10/7/1978,5/16/2005,1/1/1900,37,10,Kelowna,Dairy,Dairy Person,16,F,Female,Not Applicable,Not Applicable,2015,ACTIVE,STORES
6227,12/31/2006 0:00,10/8/1978,5/17/2005,1/1/1900,28,1,Victoria,Bakery,Baker,46,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
6227,12/31/2007 0:00,10/8/1978,5/17/2005,1/1/1900,29,2,Victoria,Bakery,Baker,46,M,Male,Not Applicable,Not Applicable,2007,ACTIVE,STORES
6227,12/31/2008 0:00,10/8/1978,5/17/2005,1/1/1900,30,3,Victoria,Bakery,Baker,46,M,Male,Not Applicable,Not Applicable,2008,ACTIVE,STORES
6227,12/31/2009 0:00,10/8/1978,5/17/2005,1/1/1900,31,4,Victoria,Bakery,Baker,46,M,Male,Not Applicable,Not Applicable,2009,ACTIVE,STORES
6227,12/31/2010 0:00,10/8/1978,5/17/2005,1/1/1900,32,5,Victoria,Bakery,Baker,46,M,Male,Not Applicable,Not Applicable,2010,ACTIVE,STORES
6227,12/31/2011 0:00,10/8/1978,5/17/2005,1/1/1900,33,6,Victoria,Bakery,Baker,46,M,Male,Not Applicable,Not Applicable,2011,ACTIVE,STORES
6227,12/31/2012 0:00,10/8/1978,5/17/2005,1/1/1900,34,7,Victoria,Bakery,Baker,46,M,Male,Not Applicable,Not Applicable,2012,ACTIVE,STORES
6227,12/31/2013 0:00,10/8/1978,5/17/2005,1/1/1900,35,8,Victoria,Bakery,Baker,46,M,Male,Not Applicable,Not Applicable,2013,ACTIVE,STORES
6227,12/31/2014 0:00,10/8/1978,5/17/2005,1/1/1900,36,9,Victoria,Bakery,Baker,46,M,Male,Not Applicable,Not Applicable,2014,ACTIVE,STORES
6227,12/31/2015 0:00,10/8/1978,5/17/2005,1/1/1900,37,10,Victoria,Bakery,Baker,46,M,Male,Not Applicable,Not Applicable,2015,ACTIVE,STORES
6228,12/31/2006 0:00,10/10/1978,5/18/2005,1/1/1900,28,1,Vancouver,Bakery,Baker,43,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
6228,12/31/2007 0:00,10/10/1978,5/18/2005,1/1/1900,29,2,Vancouver,Bakery,Baker,43,M,Male,Not Applicable,Not Applicable,2007,ACTIVE,STORES
6228,12/31/2008 0:00,10/10/1978,5/18/2005,1/1/1900,30,3,Vancouver,Bakery,Baker,43,M,Male,Not Applicable,Not Applicable,2008,ACTIVE,STORES
6228,12/31/2009 0:00,10/10/1978,5/18/2005,1/1/1900,31,4,Vancouver,Bakery,Baker,43,M,Male,Not Applicable,Not Applicable,2009,ACTIVE,STORES
6228,12/31/2010 0:00,10/10/1978,5/18/2005,1/1/1900,32,5,Vancouver,Bakery,Baker,43,M,Male,Not Applicable,Not Applicable,2010,ACTIVE,STORES
6228,12/31/2011 0:00,10/10/1978,5/18/2005,1/1/1900,33,6,Vancouver,Bakery,Baker,43,M,Male,Not Applicable,Not Applicable,2011,ACTIVE,STORES
6228,12/31/2012 0:00,10/10/1978,5/18/2005,1/1/1900,34,7,Vancouver,Bakery,Baker,43,M,Male,Not Applicable,Not Applicable,2012,ACTIVE,STORES
6228,12/31/2013 0:00,10/10/1978,5/18/2005,1/1/1900,35,8,Vancouver,Bakery,Baker,43,M,Male,Not Applicable,Not Applicable,2013,ACTIVE,STORES
6228,12/31/2014 0:00,10/10/1978,5/18/2005,1/1/1900,36,9,Vancouver,Bakery,Baker,43,M,Male,Not Applicable,Not Applicable,2014,ACTIVE,STORES
6228,12/31/2015 0:00,10/10/1978,5/18/2005,1/1/1900,37,10,Vancouver,Bakery,Baker,43,M,Male,Not Applicable,Not Applicable,2015,ACTIVE,STORES
6229,12/31/2006 0:00,10/11/1978,5/18/2005,12/29/2013,28,1,Burnaby,Dairy,Dairy Person,5,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
6229,12/31/2007 0:00,10/11/1978,5/18/2005,12/29/2013,29,2,Burnaby,Dairy,Dairy Person,5,M,Male,Not Applicable,Not Applicable,2007,ACTIVE,STORES
6229,12/31/2008 0:00,10/11/1978,5/18/2005,12/29/2013,30,3,Burnaby,Dairy,Dairy Person,5,M,Male,Not Applicable,Not Applicable,2008,ACTIVE,STORES
6229,12/31/2009 0:00,10/11/1978,5/18/2005,12/29/2013,31,4,Burnaby,Dairy,Dairy Person,5,M,Male,Not Applicable,Not Applicable,2009,ACTIVE,STORES
6229,12/31/2010 0:00,10/11/1978,5/18/2005,12/29/2013,32,5,Burnaby,Dairy,Dairy Person,5,M,Male,Not Applicable,Not Applicable,2010,ACTIVE,STORES
6229,12/31/2011 0:00,10/11/1978,5/18/2005,12/29/2013,33,6,Burnaby,Dairy,Dairy Person,5,M,Male,Not Applicable,Not Applicable,2011,ACTIVE,STORES
6229,12/31/2012 0:00,10/11/1978,5/18/2005,12/29/2013,34,7,Burnaby,Dairy,Dairy Person,5,M,Male,Not Applicable,Not Applicable,2012,ACTIVE,STORES
